,Oximetria,Hora,Data
1902,68,07:43:00,17-06-22
1903,43,07:44:00,17-06-22
1904,71,07:45:00,17-06-22
1905,80,07:46:00,17-06-22
1906,67,07:47:00,17-06-22
1907,68,07:48:00,17-06-22
1908,90,07:49:00,17-06-22
1909,63,07:50:00,17-06-22
1910,88,07:51:00,17-06-22
1911,95,07:52:00,17-06-22
1912,62,07:53:00,17-06-22
1913,61,07:54:00,17-06-22
1914,83,07:55:00,17-06-22
1915,79,07:56:00,17-06-22
1916,87,07:57:00,17-06-22
1917,51,07:58:00,17-06-22
1918,84,07:59:00,17-06-22
1919,69,08:00:00,17-06-22
1920,91,08:01:00,17-06-22
1921,98,08:02:00,17-06-22
1922,76,08:03:00,17-06-22
1923,86,08:04:00,17-06-22
1924,83,08:05:00,17-06-22
1925,52,08:06:00,17-06-22
1926,94,08:07:00,17-06-22
1927,81,08:08:00,17-06-22
1928,59,08:09:00,17-06-22
1929,70,08:10:00,17-06-22
1930,91,08:11:00,17-06-22
1931,60,08:12:00,17-06-22
1932,56,08:13:00,17-06-22
1933,84,08:14:00,17-06-22
1934,90,08:15:00,17-06-22
1935,42,08:16:00,17-06-22
1936,83,08:17:00,17-06-22
1937,97,08:18:00,17-06-22
1938,86,08:19:00,17-06-22
1939,90,08:20:00,17-06-22
1940,49,08:21:00,17-06-22
1941,59,08:22:00,17-06-22
1942,96,08:23:00,17-06-22
1943,49,08:24:00,17-06-22
1944,62,08:25:00,17-06-22
1945,86,08:26:00,17-06-22
1946,42,08:27:00,17-06-22
1947,42,08:28:00,17-06-22
1948,45,08:29:00,17-06-22
1949,91,08:30:00,17-06-22
1950,82,08:31:00,17-06-22
1951,88,08:32:00,17-06-22
1952,68,08:33:00,17-06-22
1953,66,08:34:00,17-06-22
1954,88,08:35:00,17-06-22
1955,64,08:36:00,17-06-22
1956,49,08:37:00,17-06-22
1957,72,08:38:00,17-06-22
1958,47,08:39:00,17-06-22
1959,87,08:40:00,17-06-22
1960,49,08:41:00,17-06-22
1961,72,08:42:00,17-06-22
1962,82,08:43:00,17-06-22
1963,79,08:44:00,17-06-22
1964,76,08:45:00,17-06-22
1965,42,08:46:00,17-06-22
1966,50,08:47:00,17-06-22
1967,74,08:48:00,17-06-22
1968,85,08:49:00,17-06-22
1969,53,08:50:00,17-06-22
1970,67,08:51:00,17-06-22
1971,74,08:52:00,17-06-22
1972,68,08:53:00,17-06-22
1973,50,08:54:00,17-06-22
1974,68,08:55:00,17-06-22
1975,50,08:56:00,17-06-22
1976,44,08:57:00,17-06-22
1977,90,08:58:00,17-06-22
1978,98,08:59:00,17-06-22
1979,83,09:00:00,17-06-22
1980,72,09:01:00,17-06-22
1981,83,09:02:00,17-06-22
1982,98,09:03:00,17-06-22
1983,95,09:04:00,17-06-22
1984,57,09:05:00,17-06-22
1985,59,09:06:00,17-06-22
1986,58,09:07:00,17-06-22
1987,62,09:08:00,17-06-22
1988,42,09:09:00,17-06-22
1989,61,09:10:00,17-06-22
1990,97,09:11:00,17-06-22
1991,52,09:12:00,17-06-22
1992,61,09:13:00,17-06-22
1993,78,09:14:00,17-06-22
1994,56,09:15:00,17-06-22
1995,40,09:16:00,17-06-22
1996,97,09:17:00,17-06-22
1997,79,09:18:00,17-06-22
1998,52,09:19:00,17-06-22
1999,58,09:20:00,17-06-22
2000,98,09:21:00,17-06-22
2001,66,09:22:00,17-06-22
2002,87,09:23:00,17-06-22
2003,49,09:24:00,17-06-22
2004,57,09:25:00,17-06-22
2005,93,09:26:00,17-06-22
2006,95,09:27:00,17-06-22
2007,53,09:28:00,17-06-22
2008,92,09:29:00,17-06-22
2009,42,09:30:00,17-06-22
2010,66,09:31:00,17-06-22
2011,91,09:32:00,17-06-22
2012,54,09:33:00,17-06-22
2013,42,09:34:00,17-06-22
2014,58,09:35:00,17-06-22
2015,95,09:36:00,17-06-22
2016,40,09:37:00,17-06-22
2017,50,09:38:00,17-06-22
2018,69,09:39:00,17-06-22
2019,74,09:40:00,17-06-22
2020,78,09:41:00,17-06-22
2021,85,09:42:00,17-06-22
2022,80,09:43:00,17-06-22
2023,75,09:44:00,17-06-22
2024,73,09:45:00,17-06-22
2025,79,09:46:00,17-06-22
2026,88,09:47:00,17-06-22
2027,92,09:48:00,17-06-22
2028,43,09:49:00,17-06-22
2029,46,09:50:00,17-06-22
2030,60,09:51:00,17-06-22
2031,67,09:52:00,17-06-22
2032,51,09:53:00,17-06-22
2033,97,09:54:00,17-06-22
2034,58,09:55:00,17-06-22
2035,53,09:56:00,17-06-22
2036,94,09:57:00,17-06-22
2037,75,09:58:00,17-06-22
2038,85,09:59:00,17-06-22
2039,86,10:00:00,17-06-22
2040,79,10:01:00,17-06-22
2041,74,10:02:00,17-06-22
2042,41,10:03:00,17-06-22
2043,87,10:04:00,17-06-22
2044,92,10:05:00,17-06-22
2045,89,10:06:00,17-06-22
2046,97,10:07:00,17-06-22
2047,43,10:08:00,17-06-22
2048,96,10:09:00,17-06-22
2049,47,10:10:00,17-06-22
2050,54,10:11:00,17-06-22
2051,87,10:12:00,17-06-22
2052,53,10:13:00,17-06-22
2053,43,10:14:00,17-06-22
2054,47,10:15:00,17-06-22
2055,48,10:16:00,17-06-22
2056,58,10:17:00,17-06-22
2057,45,10:18:00,17-06-22
2058,67,10:19:00,17-06-22
2059,60,10:20:00,17-06-22
2060,67,10:21:00,17-06-22
2061,46,10:22:00,17-06-22
2062,50,10:23:00,17-06-22
2063,93,10:24:00,17-06-22
2064,75,10:25:00,17-06-22
2065,51,10:26:00,17-06-22
2066,80,10:27:00,17-06-22
2067,48,10:28:00,17-06-22
2068,57,10:29:00,17-06-22
2069,52,10:30:00,17-06-22
2070,63,10:31:00,17-06-22
2071,82,10:32:00,17-06-22
2072,40,10:33:00,17-06-22
2073,44,10:34:00,17-06-22
2074,71,10:35:00,17-06-22
2075,84,10:36:00,17-06-22
2076,88,10:37:00,17-06-22
2077,87,10:38:00,17-06-22
2078,80,10:39:00,17-06-22
2079,62,10:40:00,17-06-22
2080,97,10:41:00,17-06-22
2081,61,10:42:00,17-06-22
2082,59,10:43:00,17-06-22
2083,98,10:44:00,17-06-22
2084,65,10:45:00,17-06-22
2085,89,10:46:00,17-06-22
2086,98,10:47:00,17-06-22
2087,79,10:48:00,17-06-22
2088,56,10:49:00,17-06-22
2089,46,10:50:00,17-06-22
2090,67,10:51:00,17-06-22
2091,64,10:52:00,17-06-22
2092,56,10:53:00,17-06-22
2093,42,10:54:00,17-06-22
2094,46,10:55:00,17-06-22
2095,59,10:56:00,17-06-22
2096,40,10:57:00,17-06-22
2097,50,10:58:00,17-06-22
2098,75,10:59:00,17-06-22
2099,46,11:00:00,17-06-22
2100,74,11:01:00,17-06-22
2101,49,11:02:00,17-06-22
2102,95,11:03:00,17-06-22
2103,59,11:04:00,17-06-22
2104,85,11:05:00,17-06-22
2105,78,11:06:00,17-06-22
2106,71,11:07:00,17-06-22
2107,87,11:08:00,17-06-22
2108,97,11:09:00,17-06-22
2109,94,11:10:00,17-06-22
2110,52,11:11:00,17-06-22
2111,80,11:12:00,17-06-22
2112,83,11:13:00,17-06-22
2113,59,11:14:00,17-06-22
2114,69,11:15:00,17-06-22
2115,64,11:16:00,17-06-22
2116,44,11:17:00,17-06-22
2117,46,11:18:00,17-06-22
2118,78,11:19:00,17-06-22
2119,57,11:20:00,17-06-22
2120,79,11:21:00,17-06-22
2121,43,11:22:00,17-06-22
2122,51,11:23:00,17-06-22
2123,66,11:24:00,17-06-22
2124,86,11:25:00,17-06-22
2125,66,11:26:00,17-06-22
2126,40,11:27:00,17-06-22
2127,81,11:28:00,17-06-22
2128,55,11:29:00,17-06-22
2129,51,11:30:00,17-06-22
2130,63,11:31:00,17-06-22
2131,80,11:32:00,17-06-22
2132,94,11:33:00,17-06-22
2133,90,11:34:00,17-06-22
2134,54,11:35:00,17-06-22
2135,68,11:36:00,17-06-22
2136,68,11:37:00,17-06-22
2137,48,11:38:00,17-06-22
2138,54,11:39:00,17-06-22
2139,61,11:40:00,17-06-22
2140,63,11:41:00,17-06-22
2141,47,11:42:00,17-06-22
2142,92,11:43:00,17-06-22
2143,94,11:44:00,17-06-22
2144,95,11:45:00,17-06-22
2145,67,11:46:00,17-06-22
2146,92,11:47:00,17-06-22
2147,69,11:48:00,17-06-22
2148,91,11:49:00,17-06-22
2149,85,11:50:00,17-06-22
2150,81,11:51:00,17-06-22
2151,80,11:52:00,17-06-22
2152,81,11:53:00,17-06-22
2153,72,11:54:00,17-06-22
2154,78,11:55:00,17-06-22
2155,65,11:56:00,17-06-22
2156,41,11:57:00,17-06-22
2157,78,11:58:00,17-06-22
2158,93,11:59:00,17-06-22
2159,42,12:00:00,17-06-22
2160,49,12:01:00,17-06-22
2161,86,12:02:00,17-06-22
2162,44,12:03:00,17-06-22
2163,57,12:04:00,17-06-22
2164,63,12:05:00,17-06-22
2165,59,12:06:00,17-06-22
2166,85,12:07:00,17-06-22
2167,44,12:08:00,17-06-22
2168,46,12:09:00,17-06-22
2169,48,12:10:00,17-06-22
2170,68,12:11:00,17-06-22
2171,80,12:12:00,17-06-22
2172,42,12:13:00,17-06-22
2173,70,12:14:00,17-06-22
2174,86,12:15:00,17-06-22
2175,90,12:16:00,17-06-22
2176,78,12:17:00,17-06-22
2177,92,12:18:00,17-06-22
2178,83,12:19:00,17-06-22
2179,48,12:20:00,17-06-22
2180,59,12:21:00,17-06-22
2181,54,12:22:00,17-06-22
2182,44,12:23:00,17-06-22
2183,87,12:24:00,17-06-22
2184,58,12:25:00,17-06-22
2185,76,12:26:00,17-06-22
2186,86,12:27:00,17-06-22
2187,73,12:28:00,17-06-22
2188,84,12:29:00,17-06-22
2189,88,12:30:00,17-06-22
2190,82,12:31:00,17-06-22
2191,95,12:32:00,17-06-22
2192,97,12:33:00,17-06-22
2193,42,12:34:00,17-06-22
2194,95,12:35:00,17-06-22
2195,83,12:36:00,17-06-22
2196,81,12:37:00,17-06-22
2197,95,12:38:00,17-06-22
2198,48,12:39:00,17-06-22
2199,54,12:40:00,17-06-22
2200,73,12:41:00,17-06-22
2201,57,12:42:00,17-06-22
2202,72,12:43:00,17-06-22
2203,98,12:44:00,17-06-22
2204,67,12:45:00,17-06-22
2205,66,12:46:00,17-06-22
2206,74,12:47:00,17-06-22
2207,62,12:48:00,17-06-22
2208,95,12:49:00,17-06-22
2209,40,12:50:00,17-06-22
2210,96,12:51:00,17-06-22
2211,71,12:52:00,17-06-22
2212,90,12:53:00,17-06-22
2213,96,12:54:00,17-06-22
2214,45,12:55:00,17-06-22
2215,79,12:56:00,17-06-22
2216,79,12:57:00,17-06-22
2217,62,12:58:00,17-06-22
2218,98,12:59:00,17-06-22
2219,87,13:00:00,17-06-22
2220,46,13:01:00,17-06-22
2221,79,13:02:00,17-06-22
2222,40,13:03:00,17-06-22
2223,56,13:04:00,17-06-22
2224,84,13:05:00,17-06-22
2225,52,13:06:00,17-06-22
2226,81,13:07:00,17-06-22
2227,97,13:08:00,17-06-22
2228,81,13:09:00,17-06-22
2229,80,13:10:00,17-06-22
2230,46,13:11:00,17-06-22
2231,53,13:12:00,17-06-22
2232,82,13:13:00,17-06-22
2233,55,13:14:00,17-06-22
2234,97,13:15:00,17-06-22
2235,67,13:16:00,17-06-22
2236,95,13:17:00,17-06-22
2237,88,13:18:00,17-06-22
2238,74,13:19:00,17-06-22
2239,62,13:20:00,17-06-22
2240,87,13:21:00,17-06-22
2241,96,13:22:00,17-06-22
2242,64,13:23:00,17-06-22
2243,47,13:24:00,17-06-22
2244,90,13:25:00,17-06-22
2245,72,13:26:00,17-06-22
2246,69,13:27:00,17-06-22
2247,65,13:28:00,17-06-22
2248,46,13:29:00,17-06-22
2249,83,13:30:00,17-06-22
2250,66,13:31:00,17-06-22
2251,90,13:32:00,17-06-22
2252,88,13:33:00,17-06-22
2253,71,13:34:00,17-06-22
2254,53,13:35:00,17-06-22
2255,78,13:36:00,17-06-22
2256,63,13:37:00,17-06-22
2257,94,13:38:00,17-06-22
2258,61,13:39:00,17-06-22
2259,59,13:40:00,17-06-22
2260,90,13:41:00,17-06-22
2261,76,13:42:00,17-06-22
2262,60,13:43:00,17-06-22
2263,40,13:44:00,17-06-22
2264,76,13:45:00,17-06-22
2265,52,13:46:00,17-06-22
2266,57,13:47:00,17-06-22
2267,84,13:48:00,17-06-22
2268,59,13:49:00,17-06-22
2269,52,13:50:00,17-06-22
2270,86,13:51:00,17-06-22
2271,93,13:52:00,17-06-22
2272,95,13:53:00,17-06-22
2273,65,13:54:00,17-06-22
2274,52,13:55:00,17-06-22
2275,86,13:56:00,17-06-22
2276,83,13:57:00,17-06-22
2277,86,13:58:00,17-06-22
2278,46,13:59:00,17-06-22
2279,73,14:00:00,17-06-22
2280,53,14:01:00,17-06-22
2281,65,14:02:00,17-06-22
2282,52,14:03:00,17-06-22
2283,42,14:04:00,17-06-22
2284,52,14:05:00,17-06-22
2285,87,14:06:00,17-06-22
2286,94,14:07:00,17-06-22
2287,58,14:08:00,17-06-22
2288,72,14:09:00,17-06-22
2289,74,14:10:00,17-06-22
2290,44,14:11:00,17-06-22
2291,48,14:12:00,17-06-22
2292,51,14:13:00,17-06-22
2293,72,14:14:00,17-06-22
2294,46,14:15:00,17-06-22
2295,58,14:16:00,17-06-22
2296,86,14:17:00,17-06-22
2297,63,14:18:00,17-06-22
2298,63,14:19:00,17-06-22
2299,52,14:20:00,17-06-22
2300,46,14:21:00,17-06-22
2301,75,14:22:00,17-06-22
2302,70,14:23:00,17-06-22
2303,87,14:24:00,17-06-22
2304,55,14:25:00,17-06-22
2305,46,14:26:00,17-06-22
2306,40,14:27:00,17-06-22
2307,81,14:28:00,17-06-22
2308,69,14:29:00,17-06-22
2309,91,14:30:00,17-06-22
2310,79,14:31:00,17-06-22
2311,59,14:32:00,17-06-22
2312,88,14:33:00,17-06-22
2313,95,14:34:00,17-06-22
2314,86,14:35:00,17-06-22
2315,74,14:36:00,17-06-22
2316,42,14:37:00,17-06-22
2317,94,14:38:00,17-06-22
2318,65,14:39:00,17-06-22
2319,73,14:40:00,17-06-22
2320,61,14:41:00,17-06-22
2321,44,14:42:00,17-06-22
2322,94,14:43:00,17-06-22
2323,93,14:44:00,17-06-22
2324,81,14:45:00,17-06-22
2325,50,14:46:00,17-06-22
2326,55,14:47:00,17-06-22
2327,87,14:48:00,17-06-22
2328,76,14:49:00,17-06-22
2329,82,14:50:00,17-06-22
2330,92,14:51:00,17-06-22
2331,67,14:52:00,17-06-22
2332,83,14:53:00,17-06-22
2333,70,14:54:00,17-06-22
2334,80,14:55:00,17-06-22
2335,82,14:56:00,17-06-22
2336,76,14:57:00,17-06-22
2337,62,14:58:00,17-06-22
2338,55,14:59:00,17-06-22
2339,96,15:00:00,17-06-22
2340,47,15:01:00,17-06-22
2341,67,15:02:00,17-06-22
2342,82,15:03:00,17-06-22
2343,65,15:04:00,17-06-22
2344,94,15:05:00,17-06-22
2345,85,15:06:00,17-06-22
2346,65,15:07:00,17-06-22
2347,63,15:08:00,17-06-22
2348,68,15:09:00,17-06-22
2349,94,15:10:00,17-06-22
2350,42,15:11:00,17-06-22
2351,73,15:12:00,17-06-22
2352,92,15:13:00,17-06-22
2353,65,15:14:00,17-06-22
2354,46,15:15:00,17-06-22
2355,84,15:16:00,17-06-22
2356,60,15:17:00,17-06-22
2357,81,15:18:00,17-06-22
2358,97,15:19:00,17-06-22
2359,52,15:20:00,17-06-22
2360,98,15:21:00,17-06-22
2361,74,15:22:00,17-06-22
2362,83,15:23:00,17-06-22
2363,61,15:24:00,17-06-22
2364,74,15:25:00,17-06-22
2365,86,15:26:00,17-06-22
2366,94,15:27:00,17-06-22
2367,70,15:28:00,17-06-22
2368,76,15:29:00,17-06-22
2369,81,15:30:00,17-06-22
2370,96,15:31:00,17-06-22
2371,84,15:32:00,17-06-22
2372,42,15:33:00,17-06-22
2373,61,15:34:00,17-06-22
2374,57,15:35:00,17-06-22
2375,40,15:36:00,17-06-22
2376,95,15:37:00,17-06-22
2377,58,15:38:00,17-06-22
2378,61,15:39:00,17-06-22
2379,41,15:40:00,17-06-22
2380,74,15:41:00,17-06-22
2381,44,15:42:00,17-06-22
2382,85,15:43:00,17-06-22
2383,42,15:44:00,17-06-22
2384,62,15:45:00,17-06-22
2385,55,15:46:00,17-06-22
2386,81,15:47:00,17-06-22
2387,77,15:48:00,17-06-22
2388,49,15:49:00,17-06-22
2389,47,15:50:00,17-06-22
2390,54,15:51:00,17-06-22
2391,67,15:52:00,17-06-22
2392,93,15:53:00,17-06-22
2393,90,15:54:00,17-06-22
2394,75,15:55:00,17-06-22
2395,78,15:56:00,17-06-22
2396,63,15:57:00,17-06-22
2397,41,15:58:00,17-06-22
2398,86,15:59:00,17-06-22
2399,67,16:00:00,17-06-22
2400,97,16:01:00,17-06-22
2401,56,16:02:00,17-06-22
2402,98,16:03:00,17-06-22
2403,68,16:04:00,17-06-22
2404,66,16:05:00,17-06-22
2405,49,16:06:00,17-06-22
2406,87,16:07:00,17-06-22
2407,93,16:08:00,17-06-22
2408,85,16:09:00,17-06-22
2409,60,16:10:00,17-06-22
2410,46,16:11:00,17-06-22
2411,52,16:12:00,17-06-22
2412,83,16:13:00,17-06-22
2413,94,16:14:00,17-06-22
2414,42,16:15:00,17-06-22
2415,83,16:16:00,17-06-22
2416,42,16:17:00,17-06-22
2417,91,16:18:00,17-06-22
2418,61,16:19:00,17-06-22
2419,74,16:20:00,17-06-22
2420,48,16:21:00,17-06-22
2421,64,16:22:00,17-06-22
2422,78,16:23:00,17-06-22
2423,71,16:24:00,17-06-22
2424,98,16:25:00,17-06-22
2425,52,16:26:00,17-06-22
2426,41,16:27:00,17-06-22
2427,50,16:28:00,17-06-22
2428,98,16:29:00,17-06-22
2429,65,16:30:00,17-06-22
2430,64,16:31:00,17-06-22
2431,87,16:32:00,17-06-22
2432,67,16:33:00,17-06-22
2433,95,16:34:00,17-06-22
2434,45,16:35:00,17-06-22
2435,42,16:36:00,17-06-22
2436,40,16:37:00,17-06-22
2437,62,16:38:00,17-06-22
2438,60,16:39:00,17-06-22
2439,89,16:40:00,17-06-22
2440,46,16:41:00,17-06-22
2441,73,16:42:00,17-06-22
2442,63,16:43:00,17-06-22
2443,97,16:44:00,17-06-22
2444,96,16:45:00,17-06-22
2445,65,16:46:00,17-06-22
2446,84,16:47:00,17-06-22
2447,83,16:48:00,17-06-22
2448,76,16:49:00,17-06-22
2449,95,16:50:00,17-06-22
2450,51,16:51:00,17-06-22
2451,72,16:52:00,17-06-22
2452,47,16:53:00,17-06-22
2453,77,16:54:00,17-06-22
2454,43,16:55:00,17-06-22
2455,46,16:56:00,17-06-22
2456,47,16:57:00,17-06-22
2457,52,16:58:00,17-06-22
2458,77,16:59:00,17-06-22
2459,83,17:00:00,17-06-22
2460,53,17:01:00,17-06-22
2461,51,17:02:00,17-06-22
2462,57,17:03:00,17-06-22
2463,66,17:04:00,17-06-22
2464,55,17:05:00,17-06-22
2465,43,17:06:00,17-06-22
2466,50,17:07:00,17-06-22
2467,57,17:08:00,17-06-22
2468,72,17:09:00,17-06-22
2469,56,17:10:00,17-06-22
2470,67,17:11:00,17-06-22
2471,40,17:12:00,17-06-22
2472,64,17:13:00,17-06-22
2473,84,17:14:00,17-06-22
2474,60,17:15:00,17-06-22
2475,91,17:16:00,17-06-22
2476,82,17:17:00,17-06-22
2477,60,17:18:00,17-06-22
2478,54,17:19:00,17-06-22
2479,97,17:20:00,17-06-22
2480,98,17:21:00,17-06-22
2481,62,17:22:00,17-06-22
2482,94,17:23:00,17-06-22
2483,80,17:24:00,17-06-22
2484,64,17:25:00,17-06-22
2485,59,17:26:00,17-06-22
2486,57,17:27:00,17-06-22
2487,90,17:28:00,17-06-22
2488,61,17:29:00,17-06-22
2489,89,17:30:00,17-06-22
2490,51,17:31:00,17-06-22
2491,97,17:32:00,17-06-22
2492,87,17:33:00,17-06-22
2493,57,17:34:00,17-06-22
2494,78,17:35:00,17-06-22
2495,96,17:36:00,17-06-22
2496,77,17:37:00,17-06-22
2497,46,17:38:00,17-06-22
2498,58,17:39:00,17-06-22
2499,58,17:40:00,17-06-22
2500,77,17:41:00,17-06-22
2501,63,17:42:00,17-06-22
2502,65,17:43:00,17-06-22
2503,96,17:44:00,17-06-22
2504,84,17:45:00,17-06-22
2505,86,17:46:00,17-06-22
2506,58,17:47:00,17-06-22
2507,82,17:48:00,17-06-22
2508,45,17:49:00,17-06-22
2509,87,17:50:00,17-06-22
2510,81,17:51:00,17-06-22
2511,71,17:52:00,17-06-22
2512,64,17:53:00,17-06-22
2513,58,17:54:00,17-06-22
2514,79,17:55:00,17-06-22
2515,49,17:56:00,17-06-22
2516,66,17:57:00,17-06-22
2517,88,17:58:00,17-06-22
2518,79,17:59:00,17-06-22
2519,64,18:00:00,17-06-22
2520,66,18:01:00,17-06-22
2521,45,18:02:00,17-06-22
2522,53,18:03:00,17-06-22
2523,68,18:04:00,17-06-22
2524,52,18:05:00,17-06-22
2525,59,18:06:00,17-06-22
2526,40,18:07:00,17-06-22
2527,45,18:08:00,17-06-22
2528,61,18:09:00,17-06-22
2529,84,18:10:00,17-06-22
2530,55,18:11:00,17-06-22
2531,50,18:12:00,17-06-22
2532,58,18:13:00,17-06-22
2533,69,18:14:00,17-06-22
2534,44,18:15:00,17-06-22
2535,59,18:16:00,17-06-22
2536,93,18:17:00,17-06-22
2537,62,18:18:00,17-06-22
2538,69,18:19:00,17-06-22
2539,43,18:20:00,17-06-22
2540,88,18:21:00,17-06-22
2541,89,18:22:00,17-06-22
2542,81,18:23:00,17-06-22
2543,83,18:24:00,17-06-22
2544,44,18:25:00,17-06-22
2545,49,18:26:00,17-06-22
2546,93,18:27:00,17-06-22
2547,62,18:28:00,17-06-22
2548,58,18:29:00,17-06-22
2549,52,18:30:00,17-06-22
2550,90,18:31:00,17-06-22
2551,66,18:32:00,17-06-22
2552,64,18:33:00,17-06-22
2553,92,18:34:00,17-06-22
2554,60,18:35:00,17-06-22
2555,97,18:36:00,17-06-22
2556,43,18:37:00,17-06-22
2557,46,18:38:00,17-06-22
2558,75,18:39:00,17-06-22
2559,48,18:40:00,17-06-22
2560,48,18:41:00,17-06-22
2561,73,18:42:00,17-06-22
2562,50,18:43:00,17-06-22
2563,94,18:44:00,17-06-22
2564,85,18:45:00,17-06-22
2565,45,18:46:00,17-06-22
2566,80,18:47:00,17-06-22
2567,95,18:48:00,17-06-22
2568,76,18:49:00,17-06-22
2569,61,18:50:00,17-06-22
2570,94,18:51:00,17-06-22
2571,95,18:52:00,17-06-22
2572,45,18:53:00,17-06-22
2573,60,18:54:00,17-06-22
2574,42,18:55:00,17-06-22
2575,50,18:56:00,17-06-22
2576,52,18:57:00,17-06-22
2577,59,18:58:00,17-06-22
2578,97,18:59:00,17-06-22
2579,78,19:00:00,17-06-22
2580,92,19:01:00,17-06-22
2581,71,19:02:00,17-06-22
2582,43,19:03:00,17-06-22
2583,85,19:04:00,17-06-22
2584,70,19:05:00,17-06-22
2585,83,19:06:00,17-06-22
2586,81,19:07:00,17-06-22
2587,51,19:08:00,17-06-22
2588,72,19:09:00,17-06-22
2589,46,19:10:00,17-06-22
2590,76,19:11:00,17-06-22
2591,48,19:12:00,17-06-22
2592,79,19:13:00,17-06-22
2593,70,19:14:00,17-06-22
2594,47,19:15:00,17-06-22
2595,93,19:16:00,17-06-22
2596,46,19:17:00,17-06-22
2597,83,19:18:00,17-06-22
2598,41,19:19:00,17-06-22
2599,45,19:20:00,17-06-22
2600,42,19:21:00,17-06-22
2601,57,19:22:00,17-06-22
2602,62,19:23:00,17-06-22
2603,69,19:24:00,17-06-22
2604,42,19:25:00,17-06-22
2605,51,19:26:00,17-06-22
2606,46,19:27:00,17-06-22
2607,81,19:28:00,17-06-22
2608,73,19:29:00,17-06-22
2609,75,19:30:00,17-06-22
2610,48,19:31:00,17-06-22
2611,73,19:32:00,17-06-22
2612,74,19:33:00,17-06-22
2613,87,19:34:00,17-06-22
2614,43,19:35:00,17-06-22
2615,71,19:36:00,17-06-22
2616,48,19:37:00,17-06-22
2617,96,19:38:00,17-06-22
2618,59,19:39:00,17-06-22
2619,59,19:40:00,17-06-22
2620,66,19:41:00,17-06-22
2621,81,19:42:00,17-06-22
2622,60,19:43:00,17-06-22
2623,65,19:44:00,17-06-22
2624,71,19:45:00,17-06-22
2625,79,19:46:00,17-06-22
2626,50,19:47:00,17-06-22
2627,59,19:48:00,17-06-22
2628,42,19:49:00,17-06-22
2629,69,19:50:00,17-06-22
2630,74,19:51:00,17-06-22
2631,96,19:52:00,17-06-22
2632,65,19:53:00,17-06-22
2633,76,19:54:00,17-06-22
2634,85,19:55:00,17-06-22
2635,94,19:56:00,17-06-22
2636,83,19:57:00,17-06-22
2637,55,19:58:00,17-06-22
2638,92,19:59:00,17-06-22
2639,93,20:00:00,17-06-22
2640,85,20:01:00,17-06-22
2641,82,20:02:00,17-06-22
2642,50,20:03:00,17-06-22
2643,42,20:04:00,17-06-22
2644,40,20:05:00,17-06-22
2645,71,20:06:00,17-06-22
2646,87,20:07:00,17-06-22
2647,86,20:08:00,17-06-22
2648,74,20:09:00,17-06-22
2649,81,20:10:00,17-06-22
2650,56,20:11:00,17-06-22
2651,88,20:12:00,17-06-22
2652,67,20:13:00,17-06-22
2653,77,20:14:00,17-06-22
2654,72,20:15:00,17-06-22
2655,87,20:16:00,17-06-22
2656,82,20:17:00,17-06-22
2657,72,20:18:00,17-06-22
2658,96,20:19:00,17-06-22
2659,95,20:20:00,17-06-22
2660,82,20:21:00,17-06-22
2661,45,20:22:00,17-06-22
2662,54,20:23:00,17-06-22
2663,98,20:24:00,17-06-22
2664,45,20:25:00,17-06-22
2665,48,20:26:00,17-06-22
2666,79,20:27:00,17-06-22
2667,81,20:28:00,17-06-22
2668,97,20:29:00,17-06-22
2669,97,20:30:00,17-06-22
2670,86,20:31:00,17-06-22
2671,57,20:32:00,17-06-22
2672,82,20:33:00,17-06-22
2673,81,20:34:00,17-06-22
2674,74,20:35:00,17-06-22
2675,75,20:36:00,17-06-22
2676,84,20:37:00,17-06-22
2677,92,20:38:00,17-06-22
2678,90,20:39:00,17-06-22
2679,47,20:40:00,17-06-22
2680,53,20:41:00,17-06-22
2681,93,20:42:00,17-06-22
2682,49,20:43:00,17-06-22
2683,41,20:44:00,17-06-22
2684,91,20:45:00,17-06-22
2685,94,20:46:00,17-06-22
2686,47,20:47:00,17-06-22
2687,79,20:48:00,17-06-22
2688,96,20:49:00,17-06-22
2689,81,20:50:00,17-06-22
2690,40,20:51:00,17-06-22
2691,71,20:52:00,17-06-22
2692,73,20:53:00,17-06-22
2693,58,20:54:00,17-06-22
2694,90,20:55:00,17-06-22
2695,53,20:56:00,17-06-22
2696,46,20:57:00,17-06-22
2697,71,20:58:00,17-06-22
2698,69,20:59:00,17-06-22
2699,79,21:00:00,17-06-22
2700,73,21:01:00,17-06-22
2701,70,21:02:00,17-06-22
2702,60,21:03:00,17-06-22
2703,86,21:04:00,17-06-22
2704,76,21:05:00,17-06-22
2705,79,21:06:00,17-06-22
2706,52,21:07:00,17-06-22
2707,74,21:08:00,17-06-22
2708,44,21:09:00,17-06-22
2709,83,21:10:00,17-06-22
2710,52,21:11:00,17-06-22
2711,78,21:12:00,17-06-22
2712,88,21:13:00,17-06-22
2713,49,21:14:00,17-06-22
2714,95,21:15:00,17-06-22
2715,53,21:16:00,17-06-22
2716,56,21:17:00,17-06-22
2717,93,21:18:00,17-06-22
2718,43,21:19:00,17-06-22
2719,80,21:20:00,17-06-22
2720,63,21:21:00,17-06-22
2721,72,21:22:00,17-06-22
2722,80,21:23:00,17-06-22
2723,68,21:24:00,17-06-22
